"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
16 Dec 2017 13:26:42.000,-164570.060086,-351178.649897,-115378.682318,0.881394,-0.371228,-0.191337
16 Dec 2017 13:27:42.000,-164517.174661,-351200.919788,-115390.161306,0.881454,-0.371102,-0.191296
16 Dec 2017 13:28:42.000,-164464.285620,-351223.182083,-115401.637816,0.881514,-0.370975,-0.191254
16 Dec 2017 13:29:42.000,-164411.392965,-351245.436781,-115413.111845,0.881574,-0.370848,-0.191213
16 Dec 2017 13:30:42.000,-164358.496696,-351267.683882,-115424.583395,0.881635,-0.370722,-0.191172
16 Dec 2017 13:31:42.000,-164305.596815,-351289.923386,-115436.052465,0.881695,-0.370595,-0.191130
16 Dec 2017 13:32:42.000,-164252.693323,-351312.155291,-115447.519055,0.881755,-0.370468,-0.191089
16 Dec 2017 13:33:42.000,-164199.786221,-351334.379598,-115458.983164,0.881815,-0.370342,-0.191048
16 Dec 2017 13:34:42.000,-164146.875510,-351356.596306,-115470.444792,0.881875,-0.370215,-0.191006
16 Dec 2017 13:35:42.000,-164093.961192,-351378.805414,-115481.903940,0.881935,-0.370088,-0.190965
16 Dec 2017 13:36:42.000,-164041.043268,-351401.006923,-115493.360606,0.881995,-0.369962,-0.190924
16 Dec 2017 13:37:42.000,-163988.121739,-351423.200832,-115504.814791,0.882056,-0.369835,-0.190882
16 Dec 2017 13:38:42.000,-163935.196605,-351445.387141,-115516.266495,0.882116,-0.369708,-0.190841
16 Dec 2017 13:39:42.000,-163882.267869,-351467.565848,-115527.715716,0.882176,-0.369582,-0.190800
16 Dec 2017 13:40:42.000,-163829.335532,-351489.736954,-115539.162456,0.882236,-0.369455,-0.190758
16 Dec 2017 13:41:42.000,-163776.399594,-351511.900458,-115550.606713,0.882296,-0.369328,-0.190717
16 Dec 2017 13:42:42.000,-163723.460058,-351534.056360,-115562.048488,0.882356,-0.369202,-0.190676
16 Dec 2017 13:43:42.000,-163670.516923,-351556.204659,-115573.487780,0.882416,-0.369075,-0.190634
16 Dec 2017 13:44:42.000,-163617.570192,-351578.345355,-115584.924589,0.882475,-0.368948,-0.190593
16 Dec 2017 13:45:42.000,-163564.619865,-351600.478448,-115596.358914,0.882535,-0.368822,-0.190551
16 Dec 2017 13:46:42.000,-163511.665944,-351622.603937,-115607.790757,0.882595,-0.368695,-0.190510
16 Dec 2017 13:47:42.000,-163458.708429,-351644.721821,-115619.220115,0.882655,-0.368568,-0.190469
16 Dec 2017 13:48:42.000,-163405.747323,-351666.832101,-115630.646990,0.882715,-0.368441,-0.190427
16 Dec 2017 13:49:42.000,-163352.782627,-351688.934775,-115642.071381,0.882775,-0.368315,-0.190386
16 Dec 2017 13:50:42.000,-163299.814340,-351711.029844,-115653.493287,0.882835,-0.368188,-0.190344
16 Dec 2017 13:51:42.000,-163246.842465,-351733.117307,-115664.912709,0.882894,-0.368061,-0.190303
16 Dec 2017 13:52:42.000,-163193.867004,-351755.197163,-115676.329645,0.882954,-0.367934,-0.190262
16 Dec 2017 13:53:42.000,-163140.887956,-351777.269413,-115687.744097,0.883014,-0.367807,-0.190220
16 Dec 2017 13:54:42.000,-163087.905324,-351799.334055,-115699.156064,0.883074,-0.367681,-0.190179
16 Dec 2017 13:55:42.000,-163034.919108,-351821.391090,-115710.565545,0.883133,-0.367554,-0.190137
16 Dec 2017 13:56:42.000,-162981.929309,-351843.440517,-115721.972540,0.883193,-0.367427,-0.190096
16 Dec 2017 13:57:42.000,-162928.935930,-351865.482335,-115733.377049,0.883253,-0.367300,-0.190054
16 Dec 2017 13:58:42.000,-162875.938971,-351887.516544,-115744.779073,0.883312,-0.367173,-0.190013
16 Dec 2017 13:59:42.000,-162822.938432,-351909.543144,-115756.178609,0.883372,-0.367047,-0.189972
16 Dec 2017 14:00:42.000,-162769.934317,-351931.562134,-115767.575660,0.883432,-0.366920,-0.189930
16 Dec 2017 14:01:42.000,-162716.926625,-351953.573514,-115778.970223,0.883491,-0.366793,-0.189889
16 Dec 2017 14:02:42.000,-162663.915358,-351975.577284,-115790.362299,0.883551,-0.366666,-0.189847
16 Dec 2017 14:03:42.000,-162610.900517,-351997.573442,-115801.751888,0.883610,-0.366539,-0.189806
16 Dec 2017 14:04:42.000,-162557.882103,-352019.561989,-115813.138989,0.883670,-0.366412,-0.189764
16 Dec 2017 14:05:42.000,-162504.860117,-352041.542924,-115824.523603,0.883730,-0.366285,-0.189723
16 Dec 2017 14:06:42.000,-162451.834562,-352063.516247,-115835.905728,0.883789,-0.366159,-0.189681
16 Dec 2017 14:07:42.000,-162398.805437,-352085.481957,-115847.285366,0.883848,-0.366032,-0.189640
16 Dec 2017 14:08:42.000,-162345.772744,-352107.440054,-115858.662514,0.883908,-0.365905,-0.189598
16 Dec 2017 14:09:42.000,-162292.736484,-352129.390538,-115870.037175,0.883967,-0.365778,-0.189557
16 Dec 2017 14:10:42.000,-162239.696659,-352151.333408,-115881.409346,0.884027,-0.365651,-0.189515
16 Dec 2017 14:11:42.000,-162186.653269,-352173.268663,-115892.779028,0.884086,-0.365524,-0.189474
16 Dec 2017 14:12:42.000,-162133.606317,-352195.196304,-115904.146221,0.884146,-0.365397,-0.189432
16 Dec 2017 14:13:42.000,-162080.555802,-352217.116329,-115915.510924,0.884205,-0.365270,-0.189391
16 Dec 2017 14:14:42.000,-162027.501727,-352239.028739,-115926.873137,0.884264,-0.365143,-0.189349
16 Dec 2017 14:15:42.000,-161974.444091,-352260.933533,-115938.232860,0.884324,-0.365016,-0.189308
16 Dec 2017 14:16:42.000,-161921.382898,-352282.830711,-115949.590093,0.884383,-0.364889,-0.189266
16 Dec 2017 14:17:42.000,-161868.318147,-352304.720271,-115960.944836,0.884442,-0.364763,-0.189225
16 Dec 2017 14:18:42.000,-161815.249841,-352326.602215,-115972.297088,0.884501,-0.364636,-0.189183
16 Dec 2017 14:19:42.000,-161762.177979,-352348.476541,-115983.646848,0.884561,-0.364509,-0.189142
16 Dec 2017 14:20:42.000,-161709.102564,-352370.343249,-115994.994118,0.884620,-0.364382,-0.189100
16 Dec 2017 14:21:42.000,-161656.023597,-352392.202338,-116006.338896,0.884679,-0.364255,-0.189059
16 Dec 2017 14:22:42.000,-161602.941079,-352414.053808,-116017.681183,0.884738,-0.364128,-0.189017
16 Dec 2017 14:23:42.000,-161549.855010,-352435.897660,-116029.020978,0.884797,-0.364001,-0.188976
16 Dec 2017 14:24:42.000,-161496.765393,-352457.733891,-116040.358280,0.884857,-0.363874,-0.188934
16 Dec 2017 14:25:42.000,-161443.672228,-352479.562503,-116051.693091,0.884916,-0.363747,-0.188893
16 Dec 2017 14:26:42.000,-161390.575516,-352501.383493,-116063.025408,0.884975,-0.363620,-0.188851
16 Dec 2017 14:27:42.000,-161337.475260,-352523.196863,-116074.355233,0.885034,-0.363493,-0.188810
16 Dec 2017 14:28:42.000,-161284.371459,-352545.002612,-116085.682565,0.885093,-0.363366,-0.188768
16 Dec 2017 14:29:42.000,-161231.264116,-352566.800739,-116097.007404,0.885152,-0.363239,-0.188727
16 Dec 2017 14:30:42.000,-161178.153231,-352588.591243,-116108.329749,0.885211,-0.363112,-0.188685
16 Dec 2017 14:31:42.000,-161125.038806,-352610.374126,-116119.649601,0.885270,-0.362985,-0.188643
16 Dec 2017 14:32:42.000,-161071.920841,-352632.149385,-116130.966959,0.885329,-0.362857,-0.188602
16 Dec 2017 14:33:42.000,-161018.799339,-352653.917020,-116142.281823,0.885388,-0.362730,-0.188560
16 Dec 2017 14:34:42.000,-160965.674300,-352675.677032,-116153.594192,0.885447,-0.362603,-0.188519
16 Dec 2017 14:35:42.000,-160912.545725,-352697.429420,-116164.904067,0.885506,-0.362476,-0.188477
16 Dec 2017 14:36:42.000,-160859.413615,-352719.174183,-116176.211446,0.885565,-0.362349,-0.188436
16 Dec 2017 14:37:42.000,-160806.277973,-352740.911321,-116187.516331,0.885623,-0.362222,-0.188394
16 Dec 2017 14:38:42.000,-160753.138798,-352762.640833,-116198.818721,0.885682,-0.362095,-0.188352
16 Dec 2017 14:39:42.000,-160699.996093,-352784.362720,-116210.118615,0.885741,-0.361968,-0.188311
16 Dec 2017 14:40:42.000,-160646.849858,-352806.076980,-116221.416013,0.885800,-0.361841,-0.188269
16 Dec 2017 14:41:42.000,-160593.700094,-352827.783614,-116232.710916,0.885859,-0.361714,-0.188228
16 Dec 2017 14:42:42.000,-160540.546804,-352849.482620,-116244.003322,0.885918,-0.361587,-0.188186
16 Dec 2017 14:43:42.000,-160487.389987,-352871.173999,-116255.293232,0.885976,-0.361459,-0.188144
16 Dec 2017 14:44:42.000,-160434.229646,-352892.857750,-116266.580646,0.886035,-0.361332,-0.188103
16 Dec 2017 14:45:42.000,-160381.065781,-352914.533873,-116277.865562,0.886094,-0.361205,-0.188061
16 Dec 2017 14:46:42.000,-160327.898393,-352936.202367,-116289.147982,0.886152,-0.361078,-0.188020
16 Dec 2017 14:47:42.000,-160274.727485,-352957.863232,-116300.427904,0.886211,-0.360951,-0.187978
16 Dec 2017 14:48:42.000,-160221.553056,-352979.516467,-116311.705328,0.886270,-0.360824,-0.187936
16 Dec 2017 14:49:42.000,-160168.375109,-353001.162072,-116322.980255,0.886328,-0.360697,-0.187895
16 Dec 2017 14:50:42.000,-160115.193643,-353022.800047,-116334.252684,0.886387,-0.360569,-0.187853
16 Dec 2017 14:51:42.000,-160062.008662,-353044.430392,-116345.522615,0.886446,-0.360442,-0.187811
16 Dec 2017 14:52:42.000,-160008.820165,-353066.053104,-116356.790047,0.886504,-0.360315,-0.187770
16 Dec 2017 14:53:42.000,-159955.628154,-353087.668186,-116368.054981,0.886563,-0.360188,-0.187728
16 Dec 2017 14:54:42.000,-159902.432631,-353109.275635,-116379.317416,0.886621,-0.360061,-0.187686
16 Dec 2017 14:55:42.000,-159849.233596,-353130.875452,-116390.577351,0.886680,-0.359933,-0.187645
16 Dec 2017 14:56:42.000,-159796.031050,-353152.467636,-116401.834788,0.886738,-0.359806,-0.187603
16 Dec 2017 14:57:42.000,-159742.824995,-353174.052187,-116413.089725,0.886797,-0.359679,-0.187561
16 Dec 2017 14:58:42.000,-159689.615433,-353195.629104,-116424.342162,0.886855,-0.359552,-0.187520
16 Dec 2017 14:59:42.000,-159636.402363,-353217.198388,-116435.592099,0.886914,-0.359424,-0.187478
16 Dec 2017 15:00:42.000,-159583.185788,-353238.760036,-116446.839536,0.886972,-0.359297,-0.187436
16 Dec 2017 15:01:42.000,-159529.965708,-353260.314050,-116458.084472,0.887031,-0.359170,-0.187395
16 Dec 2017 15:02:42.000,-159476.742125,-353281.860429,-116469.326908,0.887089,-0.359043,-0.187353
16 Dec 2017 15:03:42.000,-159423.515040,-353303.399172,-116480.566843,0.887147,-0.358915,-0.187311
16 Dec 2017 15:04:42.000,-159370.284455,-353324.930279,-116491.804277,0.887206,-0.358788,-0.187270
16 Dec 2017 15:05:42.000,-159317.050369,-353346.453749,-116503.039210,0.887264,-0.358661,-0.187228
16 Dec 2017 15:06:42.000,-159263.812786,-353367.969583,-116514.271640,0.887322,-0.358534,-0.187186
16 Dec 2017 15:07:42.000,-159210.571705,-353389.477779,-116525.501570,0.887380,-0.358406,-0.187145
16 Dec 2017 15:08:42.000,-159157.327128,-353410.978337,-116536.728997,0.887439,-0.358279,-0.187103
16 Dec 2017 15:09:42.000,-159104.079056,-353432.471258,-116547.953922,0.887497,-0.358152,-0.187061
16 Dec 2017 15:10:42.000,-159050.827491,-353453.956539,-116559.176344,0.887555,-0.358024,-0.187020
16 Dec 2017 15:11:42.000,-158997.572433,-353475.434182,-116570.396264,0.887613,-0.357897,-0.186978
16 Dec 2017 15:12:42.000,-158944.313884,-353496.904186,-116581.613681,0.887672,-0.357770,-0.186936
16 Dec 2017 15:13:42.000,-158891.051845,-353518.366550,-116592.828594,0.887730,-0.357642,-0.186894
16 Dec 2017 15:14:42.000,-158837.786317,-353539.821274,-116604.041005,0.887788,-0.357515,-0.186853
16 Dec 2017 15:15:42.000,-158784.517302,-353561.268357,-116615.250912,0.887846,-0.357388,-0.186811
16 Dec 2017 15:16:42.000,-158731.244800,-353582.707799,-116626.458315,0.887904,-0.357260,-0.186769
16 Dec 2017 15:17:42.000,-158677.968813,-353604.139600,-116637.663213,0.887962,-0.357133,-0.186727
16 Dec 2017 15:18:42.000,-158624.689342,-353625.563759,-116648.865608,0.888020,-0.357006,-0.186686
16 Dec 2017 15:19:42.000,-158571.406388,-353646.980276,-116660.065498,0.888078,-0.356878,-0.186644
16 Dec 2017 15:20:42.000,-158518.119953,-353668.389150,-116671.262884,0.888136,-0.356751,-0.186602
16 Dec 2017 15:21:42.000,-158464.830037,-353689.790382,-116682.457765,0.888194,-0.356623,-0.186560
16 Dec 2017 15:22:42.000,-158411.536642,-353711.183970,-116693.650140,0.888252,-0.356496,-0.186519
16 Dec 2017 15:23:42.000,-158358.239769,-353732.569914,-116704.840010,0.888310,-0.356369,-0.186477
16 Dec 2017 15:24:42.000,-158304.939420,-353753.948214,-116716.027375,0.888368,-0.356241,-0.186435
16 Dec 2017 15:25:42.000,-158251.635594,-353775.318870,-116727.212233,0.888426,-0.356114,-0.186393
16 Dec 2017 15:26:42.000,-158198.328295,-353796.681880,-116738.394586,0.888484,-0.355986,-0.186352
16 Dec 2017 15:27:42.000,-158145.017522,-353818.037245,-116749.574432,0.888542,-0.355859,-0.186310
16 Dec 2017 15:28:42.000,-158091.703277,-353839.384965,-116760.751772,0.888600,-0.355732,-0.186268
16 Dec 2017 15:29:42.000,-158038.385561,-353860.725038,-116771.926606,0.888658,-0.355604,-0.186226
16 Dec 2017 15:30:42.000,-157985.064376,-353882.057465,-116783.098932,0.888715,-0.355477,-0.186185
16 Dec 2017 15:31:42.000,-157931.739722,-353903.382244,-116794.268751,0.888773,-0.355349,-0.186143
16 Dec 2017 15:32:42.000,-157878.411602,-353924.699376,-116805.436063,0.888831,-0.355222,-0.186101
16 Dec 2017 15:33:42.000,-157825.080015,-353946.008861,-116816.600867,0.888889,-0.355094,-0.186059
16 Dec 2017 15:34:42.000,-157771.744963,-353967.310697,-116827.763163,0.888946,-0.354967,-0.186017
16 Dec 2017 15:35:42.000,-157718.406448,-353988.604884,-116838.922951,0.889004,-0.354839,-0.185976
16 Dec 2017 15:36:42.000,-157665.064471,-354009.891423,-116850.080231,0.889062,-0.354712,-0.185934
16 Dec 2017 15:37:42.000,-157611.719032,-354031.170312,-116861.235003,0.889119,-0.354584,-0.185892
16 Dec 2017 15:38:42.000,-157558.370133,-354052.441551,-116872.387266,0.889177,-0.354457,-0.185850
16 Dec 2017 15:39:42.000,-157505.017776,-354073.705141,-116883.537020,0.889235,-0.354329,-0.185808
16 Dec 2017 15:40:42.000,-157451.661961,-354094.961079,-116894.684264,0.889292,-0.354202,-0.185767
16 Dec 2017 15:41:42.000,-157398.302690,-354116.209367,-116905.829000,0.889350,-0.354074,-0.185725
16 Dec 2017 15:42:42.000,-157344.939963,-354137.450003,-116916.971225,0.889408,-0.353947,-0.185683
16 Dec 2017 15:43:42.000,-157291.573783,-354158.682987,-116928.110941,0.889465,-0.353819,-0.185641
16 Dec 2017 15:44:42.000,-157238.204150,-354179.908319,-116939.248147,0.889523,-0.353692,-0.185599
16 Dec 2017 15:45:42.000,-157184.831065,-354201.125999,-116950.382843,0.889580,-0.353564,-0.185557
16 Dec 2017 15:46:42.000,-157131.454530,-354222.336025,-116961.515028,0.889638,-0.353437,-0.185515
16 Dec 2017 15:47:42.000,-157078.074546,-354243.538398,-116972.644702,0.889695,-0.353309,-0.185474
16 Dec 2017 15:48:42.000,-157024.691113,-354264.733117,-116983.771865,0.889753,-0.353182,-0.185432
16 Dec 2017 15:49:42.000,-156971.304235,-354285.920182,-116994.896518,0.889810,-0.353054,-0.185390
16 Dec 2017 15:50:42.000,-156917.913910,-354307.099593,-117006.018658,0.889867,-0.352926,-0.185348
16 Dec 2017 15:51:42.000,-156864.520141,-354328.271348,-117017.138288,0.889925,-0.352799,-0.185306
16 Dec 2017 15:52:42.000,-156811.122929,-354349.435448,-117028.255405,0.889982,-0.352671,-0.185264
16 Dec 2017 15:53:42.000,-156757.722276,-354370.591892,-117039.370010,0.890040,-0.352544,-0.185222
16 Dec 2017 15:54:42.000,-156704.318181,-354391.740680,-117050.482104,0.890097,-0.352416,-0.185181
16 Dec 2017 15:55:42.000,-156650.910647,-354412.881811,-117061.591684,0.890154,-0.352288,-0.185139
16 Dec 2017 15:56:42.000,-156597.499675,-354434.015286,-117072.698752,0.890212,-0.352161,-0.185097
16 Dec 2017 15:57:42.000,-156544.085265,-354455.141103,-117083.803307,0.890269,-0.352033,-0.185055
16 Dec 2017 15:58:42.000,-156490.667420,-354476.259262,-117094.905349,0.890326,-0.351906,-0.185013
16 Dec 2017 15:59:42.000,-156437.246140,-354497.369763,-117106.004877,0.890383,-0.351778,-0.184971
16 Dec 2017 16:00:42.000,-156383.821426,-354518.472605,-117117.101892,0.890440,-0.351650,-0.184929
16 Dec 2017 16:01:42.000,-156330.393280,-354539.567788,-117128.196393,0.890498,-0.351523,-0.184887
16 Dec 2017 16:02:42.000,-156276.961703,-354560.655312,-117139.288380,0.890555,-0.351395,-0.184845
16 Dec 2017 16:03:42.000,-156223.526696,-354581.735176,-117150.377852,0.890612,-0.351267,-0.184804
16 Dec 2017 16:04:42.000,-156170.088261,-354602.807380,-117161.464811,0.890669,-0.351140,-0.184762
16 Dec 2017 16:05:42.000,-156116.646398,-354623.871924,-117172.549254,0.890726,-0.351012,-0.184720
16 Dec 2017 16:06:42.000,-156063.201108,-354644.928806,-117183.631183,0.890783,-0.350884,-0.184678
16 Dec 2017 16:07:42.000,-156009.752394,-354665.978027,-117194.710596,0.890840,-0.350757,-0.184636
16 Dec 2017 16:08:42.000,-155956.300255,-354687.019586,-117205.787494,0.890897,-0.350629,-0.184594
16 Dec 2017 16:09:42.000,-155902.844694,-354708.053483,-117216.861876,0.890955,-0.350501,-0.184552
16 Dec 2017 16:10:42.000,-155849.385712,-354729.079718,-117227.933743,0.891012,-0.350373,-0.184510
16 Dec 2017 16:11:42.000,-155795.923309,-354750.098289,-117239.003093,0.891069,-0.350246,-0.184468
16 Dec 2017 16:12:42.000,-155742.457487,-354771.109197,-117250.069928,0.891126,-0.350118,-0.184426
16 Dec 2017 16:13:42.000,-155688.988248,-354792.112442,-117261.134246,0.891182,-0.349990,-0.184384
16 Dec 2017 16:14:42.000,-155635.515591,-354813.108022,-117272.196047,0.891239,-0.349862,-0.184342
16 Dec 2017 16:15:42.000,-155582.039520,-354834.095938,-117283.255331,0.891296,-0.349735,-0.184300
16 Dec 2017 16:16:42.000,-155528.560034,-354855.076189,-117294.312098,0.891353,-0.349607,-0.184258
16 Dec 2017 16:17:42.000,-155475.077135,-354876.048774,-117305.366348,0.891410,-0.349479,-0.184217
16 Dec 2017 16:18:42.000,-155421.590824,-354897.013694,-117316.418080,0.891467,-0.349351,-0.184175
16 Dec 2017 16:19:42.000,-155368.101102,-354917.970947,-117327.467294,0.891524,-0.349224,-0.184133
16 Dec 2017 16:20:42.000,-155314.607971,-354938.920534,-117338.513990,0.891581,-0.349096,-0.184091
16 Dec 2017 16:21:42.000,-155261.111432,-354959.862455,-117349.558168,0.891637,-0.348968,-0.184049
16 Dec 2017 16:22:42.000,-155207.611486,-354980.796707,-117360.599828,0.891694,-0.348840,-0.184007
16 Dec 2017 16:23:42.000,-155154.108134,-355001.723292,-117371.638969,0.891751,-0.348713,-0.183965
16 Dec 2017 16:24:42.000,-155100.601377,-355022.642209,-117382.675591,0.891808,-0.348585,-0.183923
16 Dec 2017 16:25:42.000,-155047.091217,-355043.553458,-117393.709693,0.891864,-0.348457,-0.183881
16 Dec 2017 16:26:42.000,-154993.577655,-355064.457038,-117404.741277,0.891921,-0.348329,-0.183839
16 Dec 2017 16:27:42.000,-154940.060692,-355085.352948,-117415.770341,0.891978,-0.348201,-0.183797
16 Dec 2017 16:28:42.000,-154886.540329,-355106.241189,-117426.796885,0.892034,-0.348073,-0.183755
16 Dec 2017 16:29:42.000,-154833.016567,-355127.121759,-117437.820909,0.892091,-0.347946,-0.183713
16 Dec 2017 16:30:42.000,-154779.489408,-355147.994659,-117448.842413,0.892148,-0.347818,-0.183671
16 Dec 2017 16:31:42.000,-154725.958853,-355168.859889,-117459.861396,0.892204,-0.347690,-0.183629
16 Dec 2017 16:32:42.000,-154672.424903,-355189.717447,-117470.877859,0.892261,-0.347562,-0.183587
16 Dec 2017 16:33:42.000,-154618.887559,-355210.567333,-117481.891801,0.892317,-0.347434,-0.183545
16 Dec 2017 16:34:42.000,-154565.346822,-355231.409548,-117492.903222,0.892374,-0.347306,-0.183503
16 Dec 2017 16:35:42.000,-154511.802695,-355252.244090,-117503.912121,0.892430,-0.347178,-0.183461
16 Dec 2017 16:36:42.000,-154458.255177,-355273.070959,-117514.918499,0.892487,-0.347051,-0.183419
16 Dec 2017 16:37:42.000,-154404.704270,-355293.890155,-117525.922355,0.892543,-0.346923,-0.183377
16 Dec 2017 16:38:42.000,-154351.149975,-355314.701677,-117536.923689,0.892600,-0.346795,-0.183335
16 Dec 2017 16:39:42.000,-154297.592294,-355335.505525,-117547.922501,0.892656,-0.346667,-0.183293
16 Dec 2017 16:40:42.000,-154244.031227,-355356.301699,-117558.918791,0.892713,-0.346539,-0.183250
16 Dec 2017 16:41:42.000,-154190.466776,-355377.090198,-117569.912558,0.892769,-0.346411,-0.183208
16 Dec 2017 16:42:42.000,-154136.898943,-355397.871022,-117580.903802,0.892825,-0.346283,-0.183166
16 Dec 2017 16:43:42.000,-154083.327728,-355418.644171,-117591.892522,0.892882,-0.346155,-0.183124
16 Dec 2017 16:44:42.000,-154029.753132,-355439.409643,-117602.878720,0.892938,-0.346027,-0.183082
16 Dec 2017 16:45:42.000,-153976.175157,-355460.167440,-117613.862394,0.892994,-0.345899,-0.183040
16 Dec 2017 16:46:42.000,-153922.593803,-355480.917559,-117624.843544,0.893051,-0.345771,-0.182998
16 Dec 2017 16:47:42.000,-153869.009073,-355501.660001,-117635.822171,0.893107,-0.345643,-0.182956
16 Dec 2017 16:48:42.000,-153815.420967,-355522.394766,-117646.798273,0.893163,-0.345515,-0.182914
16 Dec 2017 16:49:42.000,-153761.829487,-355543.121853,-117657.771851,0.893219,-0.345387,-0.182872
16 Dec 2017 16:50:42.000,-153708.234633,-355563.841262,-117668.742904,0.893276,-0.345259,-0.182830
16 Dec 2017 16:51:42.000,-153654.636408,-355584.552992,-117679.711432,0.893332,-0.345132,-0.182788
16 Dec 2017 16:52:42.000,-153601.034811,-355605.257042,-117690.677436,0.893388,-0.345004,-0.182746
16 Dec 2017 16:53:42.000,-153547.429845,-355625.953414,-117701.640914,0.893444,-0.344876,-0.182704
16 Dec 2017 16:54:42.000,-153493.821510,-355646.642105,-117712.601866,0.893500,-0.344748,-0.182661
16 Dec 2017 16:55:42.000,-153440.209808,-355667.323117,-117723.560293,0.893556,-0.344620,-0.182619
16 Dec 2017 16:56:42.000,-153386.594740,-355687.996447,-117734.516194,0.893613,-0.344492,-0.182577
16 Dec 2017 16:57:42.000,-153332.976308,-355708.662097,-117745.469568,0.893669,-0.344363,-0.182535
16 Dec 2017 16:58:42.000,-153279.354511,-355729.320065,-117756.420417,0.893725,-0.344235,-0.182493
16 Dec 2017 16:59:42.000,-153225.729352,-355749.970352,-117767.368738,0.893781,-0.344107,-0.182451
16 Dec 2017 17:00:42.000,-153172.100832,-355770.612956,-117778.314533,0.893837,-0.343979,-0.182409
16 Dec 2017 17:01:42.000,-153118.468952,-355791.247878,-117789.257801,0.893893,-0.343851,-0.182367
16 Dec 2017 17:02:42.000,-153064.833713,-355811.875116,-117800.198542,0.893949,-0.343723,-0.182325
16 Dec 2017 17:03:42.000,-153011.195117,-355832.494672,-117811.136755,0.894005,-0.343595,-0.182282
16 Dec 2017 17:04:42.000,-152957.553164,-355853.106543,-117822.072441,0.894061,-0.343467,-0.182240
16 Dec 2017 17:05:42.000,-152903.907856,-355873.710731,-117833.005598,0.894116,-0.343339,-0.182198
16 Dec 2017 17:06:42.000,-152850.259194,-355894.307234,-117843.936228,0.894172,-0.343211,-0.182156
16 Dec 2017 17:07:42.000,-152796.607179,-355914.896052,-117854.864329,0.894228,-0.343083,-0.182114
16 Dec 2017 17:08:42.000,-152742.951812,-355935.477185,-117865.789902,0.894284,-0.342955,-0.182072
16 Dec 2017 17:09:42.000,-152689.293096,-355956.050632,-117876.712946,0.894340,-0.342827,-0.182030
16 Dec 2017 17:10:42.000,-152635.631030,-355976.616393,-117887.633460,0.894396,-0.342699,-0.181988
16 Dec 2017 17:11:42.000,-152581.965616,-355997.174468,-117898.551446,0.894451,-0.342571,-0.181945
16 Dec 2017 17:12:42.000,-152528.296855,-356017.724855,-117909.466902,0.894507,-0.342442,-0.181903
16 Dec 2017 17:13:42.000,-152474.624749,-356038.267556,-117920.379829,0.894563,-0.342314,-0.181861
16 Dec 2017 17:14:42.000,-152420.949299,-356058.802569,-117931.290226,0.894619,-0.342186,-0.181819
16 Dec 2017 17:15:42.000,-152367.270505,-356079.329894,-117942.198092,0.894674,-0.342058,-0.181777
16 Dec 2017 17:16:42.000,-152313.588369,-356099.849531,-117953.103429,0.894730,-0.341930,-0.181735
16 Dec 2017 17:17:42.000,-152259.902893,-356120.361478,-117964.006234,0.894786,-0.341802,-0.181692
16 Dec 2017 17:18:42.000,-152206.214077,-356140.865737,-117974.906509,0.894841,-0.341674,-0.181650
16 Dec 2017 17:19:42.000,-152152.521923,-356161.362306,-117985.804254,0.894897,-0.341545,-0.181608
16 Dec 2017 17:20:42.000,-152098.826432,-356181.851185,-117996.699467,0.894953,-0.341417,-0.181566
16 Dec 2017 17:21:42.000,-152045.127605,-356202.332374,-118007.592148,0.895008,-0.341289,-0.181524
16 Dec 2017 17:22:42.000,-151991.425444,-356222.805873,-118018.482298,0.895064,-0.341161,-0.181481
16 Dec 2017 17:23:42.000,-151937.719949,-356243.271680,-118029.369916,0.895119,-0.341033,-0.181439
16 Dec 2017 17:24:42.000,-151884.011121,-356263.729795,-118040.255003,0.895175,-0.340904,-0.181397
16 Dec 2017 17:25:42.000,-151830.298963,-356284.180219,-118051.137556,0.895230,-0.340776,-0.181355
16 Dec 2017 17:26:42.000,-151776.583474,-356304.622951,-118062.017578,0.895286,-0.340648,-0.181313
16 Dec 2017 17:27:42.000,-151722.864658,-356325.057990,-118072.895067,0.895341,-0.340520,-0.181270
16 Dec 2017 17:28:42.000,-151669.142513,-356345.485336,-118083.770022,0.895397,-0.340392,-0.181228
16 Dec 2017 17:29:42.000,-151615.417043,-356365.904988,-118094.642445,0.895452,-0.340263,-0.181186
16 Dec 2017 17:30:42.000,-151561.688247,-356386.316947,-118105.512334,0.895508,-0.340135,-0.181144
16 Dec 2017 17:31:42.000,-151507.956128,-356406.721212,-118116.379690,0.895563,-0.340007,-0.181101
16 Dec 2017 17:32:42.000,-151454.220686,-356427.117782,-118127.244512,0.895618,-0.339879,-0.181059
16 Dec 2017 17:33:42.000,-151400.481922,-356447.506657,-118138.106800,0.895674,-0.339750,-0.181017
16 Dec 2017 17:34:42.000,-151346.739839,-356467.887837,-118148.966554,0.895729,-0.339622,-0.180975
16 Dec 2017 17:35:42.000,-151292.994436,-356488.261321,-118159.823774,0.895784,-0.339494,-0.180933
16 Dec 2017 17:36:42.000,-151239.245716,-356508.627110,-118170.678458,0.895840,-0.339366,-0.180890
16 Dec 2017 17:37:42.000,-151185.493679,-356528.985201,-118181.530608,0.895895,-0.339237,-0.180848
16 Dec 2017 17:38:42.000,-151131.738327,-356549.335596,-118192.380223,0.895950,-0.339109,-0.180806
