"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
19 Jan 2018 03:56:42.000,313626.271288,-227837.923122,-103526.233532,0.587716,0.754294,0.229457
19 Jan 2018 04:26:42.000,314680.996374,-226477.937634,-103112.184464,0.584199,0.756799,0.230597
19 Jan 2018 04:56:42.000,315729.379711,-225113.456658,-102696.086032,0.580669,0.759289,0.231734
19 Jan 2018 05:26:42.000,316771.397406,-223744.506021,-102277.945818,0.577126,0.761765,0.232866
19 Jan 2018 05:56:42.000,317807.025667,-222371.111648,-101857.771444,0.573570,0.764226,0.233994
19 Jan 2018 06:26:42.000,318836.240802,-220993.299570,-101435.570578,0.570000,0.766673,0.235118
19 Jan 2018 06:56:42.000,319859.019220,-219611.095914,-101011.350929,0.566418,0.769106,0.236237
19 Jan 2018 07:26:42.000,320875.337430,-218224.526910,-100585.120252,0.562822,0.771524,0.237352
19 Jan 2018 07:56:42.000,321885.172044,-216833.618888,-100156.886341,0.559214,0.773927,0.238463
19 Jan 2018 08:26:42.000,322888.499777,-215438.398278,-99726.657036,0.555593,0.776316,0.239569
19 Jan 2018 08:56:42.000,323885.297443,-214038.891611,-99294.440218,0.551958,0.778689,0.240671
19 Jan 2018 09:26:42.000,324875.541964,-212635.125515,-98860.243812,0.548311,0.781048,0.241769
19 Jan 2018 09:56:42.000,325859.210362,-211227.126719,-98424.075784,0.544652,0.783392,0.242862
19 Jan 2018 10:26:42.000,326836.279765,-209814.922050,-97985.944145,0.540979,0.785721,0.243950
19 Jan 2018 10:56:42.000,327806.727404,-208398.538435,-97545.856946,0.537294,0.788036,0.245035
19 Jan 2018 11:26:42.000,328770.530617,-206978.002898,-97103.822283,0.533596,0.790335,0.246114
19 Jan 2018 11:56:42.000,329727.666847,-205553.342562,-96659.848291,0.529886,0.792619,0.247189
19 Jan 2018 12:26:42.000,330678.113642,-204124.584646,-96213.943151,0.526164,0.794888,0.248260
19 Jan 2018 12:56:42.000,331621.848659,-202691.756469,-95766.115083,0.522429,0.797141,0.249326
19 Jan 2018 13:26:42.000,332558.849658,-201254.885446,-95316.372352,0.518681,0.799380,0.250387
19 Jan 2018 13:56:42.000,333489.094510,-199813.999088,-94864.723264,0.514922,0.801603,0.251444
19 Jan 2018 14:26:42.000,334412.561193,-198369.125004,-94411.176166,0.511150,0.803810,0.252496
19 Jan 2018 14:56:42.000,335329.227794,-196920.290899,-93955.739447,0.507366,0.806003,0.253544
19 Jan 2018 15:26:42.000,336239.072508,-195467.524572,-93498.421541,0.503570,0.808180,0.254586
19 Jan 2018 15:56:42.000,337142.073639,-194010.853920,-93039.230919,0.499762,0.810341,0.255625
19 Jan 2018 16:26:42.000,338038.209602,-192550.306936,-92578.176097,0.495942,0.812487,0.256658
19 Jan 2018 16:56:42.000,338927.458923,-191085.911705,-92115.265633,0.492110,0.814617,0.257686
19 Jan 2018 17:26:42.000,339809.800238,-189617.696409,-91650.508124,0.488267,0.816731,0.258710
19 Jan 2018 17:56:42.000,340685.212293,-188145.689324,-91183.912210,0.484411,0.818830,0.259729
19 Jan 2018 18:26:42.000,341553.673949,-186669.918820,-90715.486573,0.480544,0.820913,0.260743
19 Jan 2018 18:56:42.000,342415.164176,-185190.413360,-90245.239935,0.476665,0.822980,0.261752
19 Jan 2018 19:26:42.000,343269.662059,-183707.201503,-89773.181060,0.472775,0.825031,0.262757
19 Jan 2018 19:56:42.000,344117.146797,-182220.311897,-89299.318754,0.468873,0.827066,0.263756
19 Jan 2018 20:26:42.000,344957.597699,-180729.773288,-88823.661862,0.464960,0.829085,0.264751
19 Jan 2018 20:56:42.000,345790.994193,-179235.614510,-88346.219271,0.461035,0.831088,0.265740
19 Jan 2018 21:26:42.000,346617.315818,-177737.864491,-87866.999910,0.457099,0.833076,0.266725
19 Jan 2018 21:56:42.000,347436.542229,-176236.552252,-87386.012748,0.453151,0.835046,0.267704
19 Jan 2018 22:26:42.000,348248.653199,-174731.706904,-86903.266794,0.449193,0.837001,0.268679
19 Jan 2018 22:56:42.000,349053.628615,-173223.357650,-86418.771099,0.445223,0.838940,0.269649
19 Jan 2018 23:26:42.000,349851.448480,-171711.533783,-85932.534754,0.441242,0.840862,0.270613
19 Jan 2018 23:56:42.000,350642.092916,-170196.264688,-85444.566890,0.437250,0.842768,0.271573
20 Jan 2018 00:26:42.000,351425.542163,-168677.579838,-84954.876681,0.433247,0.844657,0.272527
20 Jan 2018 00:56:42.000,352201.776574,-167155.508800,-84463.473336,0.429234,0.846530,0.273476
20 Jan 2018 01:26:42.000,352970.776628,-165630.081226,-83970.366111,0.425209,0.848387,0.274420
20 Jan 2018 01:56:42.000,353732.522917,-164101.326861,-83475.564297,0.421174,0.850227,0.275359
20 Jan 2018 02:26:42.000,354486.996156,-162569.275536,-82979.077227,0.417128,0.852050,0.276293
20 Jan 2018 02:56:42.000,355234.177179,-161033.957172,-82480.914274,0.413071,0.853857,0.277221
20 Jan 2018 03:26:42.000,355974.046939,-159495.401778,-81981.084851,0.409004,0.855647,0.278144
20 Jan 2018 03:56:42.000,356706.586512,-157953.639451,-81479.598411,0.404927,0.857420,0.279062
20 Jan 2018 04:26:42.000,357431.777094,-156408.700375,-80976.464446,0.400839,0.859176,0.279975
20 Jan 2018 04:56:42.000,358149.600004,-154860.614823,-80471.692488,0.396740,0.860916,0.280882
20 Jan 2018 05:26:42.000,358860.036682,-153309.413152,-79965.292108,0.392632,0.862639,0.281784
20 Jan 2018 05:56:42.000,359563.068692,-151755.125807,-79457.272918,0.388513,0.864344,0.282681
20 Jan 2018 06:26:42.000,360258.677719,-150197.783321,-78947.644569,0.384384,0.866033,0.283572
20 Jan 2018 06:56:42.000,360946.845576,-148637.416310,-78436.416749,0.380245,0.867705,0.284458
20 Jan 2018 07:26:42.000,361627.554196,-147074.055476,-77923.599189,0.376096,0.869360,0.285338
20 Jan 2018 07:56:42.000,362300.785638,-145507.731607,-77409.201655,0.371937,0.870997,0.286213
20 Jan 2018 08:26:42.000,362966.522088,-143938.475576,-76893.233955,0.367768,0.872618,0.287083
20 Jan 2018 08:56:42.000,363624.745855,-142366.318339,-76375.705935,0.363590,0.874221,0.287947
20 Jan 2018 09:26:42.000,364275.439375,-140791.290937,-75856.627479,0.359401,0.875807,0.288806
20 Jan 2018 09:56:42.000,364918.585212,-139213.424495,-75336.008512,0.355203,0.877375,0.289659
20 Jan 2018 10:26:42.000,365554.166055,-137632.750220,-74813.858995,0.350996,0.878927,0.290506
20 Jan 2018 10:56:42.000,366182.164722,-136049.299404,-74290.188928,0.346779,0.880460,0.291348
20 Jan 2018 11:26:42.000,366802.564157,-134463.103418,-73765.008351,0.342552,0.881977,0.292185
20 Jan 2018 11:56:42.000,367415.347435,-132874.193720,-73238.327342,0.338316,0.883476,0.293015
20 Jan 2018 12:26:42.000,368020.497758,-131282.601847,-72710.156015,0.334071,0.884957,0.293841
20 Jan 2018 12:56:42.000,368617.998459,-129688.359417,-72180.504524,0.329817,0.886421,0.294660
20 Jan 2018 13:26:42.000,369207.832999,-128091.498130,-71649.383062,0.325553,0.887867,0.295474
20 Jan 2018 13:56:42.000,369789.984970,-126492.049767,-71116.801858,0.321281,0.889295,0.296282
20 Jan 2018 14:26:42.000,370364.438096,-124890.046190,-70582.771180,0.316999,0.890706,0.297084
20 Jan 2018 14:56:42.000,370931.176231,-123285.519338,-70047.301332,0.312708,0.892099,0.297881
20 Jan 2018 15:26:42.000,371490.183361,-121678.501234,-69510.402658,0.308409,0.893474,0.298672
20 Jan 2018 15:56:42.000,372041.443605,-120069.023977,-68972.085538,0.304101,0.894831,0.299457
20 Jan 2018 16:26:42.000,372584.941213,-118457.119746,-68432.360389,0.299784,0.896171,0.300236
20 Jan 2018 16:56:42.000,373120.660569,-116842.820798,-67891.237668,0.295458,0.897492,0.301010
20 Jan 2018 17:26:42.000,373648.586192,-115226.159468,-67348.727866,0.291124,0.898795,0.301778
20 Jan 2018 17:56:42.000,374168.702732,-113607.168169,-66804.841513,0.286782,0.900081,0.302540
20 Jan 2018 18:26:42.000,374680.994977,-111985.879391,-66259.589176,0.282431,0.901348,0.303295
20 Jan 2018 18:56:42.000,375185.447847,-110362.325703,-65712.981457,0.278071,0.902597,0.304045
20 Jan 2018 19:26:42.000,375682.046400,-108736.539747,-65165.028996,0.273704,0.903828,0.304790
20 Jan 2018 19:56:42.000,376170.775827,-107108.554244,-64615.742472,0.269328,0.905041,0.305528
20 Jan 2018 20:26:42.000,376651.621460,-105478.401988,-64065.132596,0.264944,0.906236,0.306260
20 Jan 2018 20:56:42.000,377124.568762,-103846.115852,-63513.210119,0.260552,0.907412,0.306986
20 Jan 2018 21:26:42.000,377589.603339,-102211.728780,-62959.985828,0.256152,0.908570,0.307706
20 Jan 2018 21:56:42.000,378046.710930,-100575.273793,-62405.470544,0.251744,0.909710,0.308421
20 Jan 2018 22:26:42.000,378495.877416,-98936.783986,-61849.675126,0.247328,0.910831,0.309129
20 Jan 2018 22:56:42.000,378937.088815,-97296.292528,-61292.610468,0.242905,0.911934,0.309831
20 Jan 2018 23:26:42.000,379370.331284,-95653.832658,-60734.287502,0.238474,0.913018,0.310527
20 Jan 2018 23:56:42.000,379795.591121,-94009.437693,-60174.717194,0.234036,0.914084,0.311217
21 Jan 2018 00:26:42.000,380212.854763,-92363.141017,-59613.910544,0.229589,0.915131,0.311901
21 Jan 2018 00:56:42.000,380622.108787,-90714.976092,-59051.878592,0.225136,0.916160,0.312578
21 Jan 2018 01:26:42.000,381023.339913,-89064.976449,-58488.632410,0.220675,0.917170,0.313250
21 Jan 2018 01:56:42.000,381416.535000,-87413.175689,-57924.183106,0.216207,0.918161,0.313915
21 Jan 2018 02:26:42.000,381801.681053,-85759.607485,-57358.541824,0.211732,0.919134,0.314574
21 Jan 2018 02:56:42.000,382178.765215,-84104.305580,-56791.719743,0.207249,0.920087,0.315227
21 Jan 2018 03:26:42.000,382547.774774,-82447.303788,-56223.728075,0.202760,0.921022,0.315874
21 Jan 2018 03:56:42.000,382908.697163,-80788.635991,-55654.578071,0.198264,0.921939,0.316514
21 Jan 2018 04:26:42.000,383261.519956,-79128.336142,-55084.281012,0.193760,0.922836,0.317148
21 Jan 2018 04:56:42.000,383606.230872,-77466.438261,-54512.848217,0.189251,0.923714,0.317776
21 Jan 2018 05:26:42.000,383942.817777,-75802.976438,-53940.291038,0.184734,0.924574,0.318398
21 Jan 2018 05:56:42.000,384271.268679,-74137.984829,-53366.620862,0.180211,0.925414,0.319013
21 Jan 2018 06:26:42.000,384591.571735,-72471.497660,-52791.849110,0.175681,0.926235,0.319622
21 Jan 2018 06:56:42.000,384903.715245,-70803.549222,-52215.987237,0.171144,0.927038,0.320224
21 Jan 2018 07:26:42.000,385207.687658,-69134.173872,-51639.046733,0.166602,0.927821,0.320820
21 Jan 2018 07:56:42.000,385503.477569,-67463.406035,-51061.039120,0.162053,0.928585,0.321410
21 Jan 2018 08:26:42.000,385791.073721,-65791.280201,-50481.975955,0.157498,0.929330,0.321993
21 Jan 2018 08:56:42.000,386070.465005,-64117.830925,-49901.868830,0.152936,0.930055,0.322570
21 Jan 2018 09:26:42.000,386341.640461,-62443.092828,-49320.729367,0.148369,0.930762,0.323140
21 Jan 2018 09:56:42.000,386604.589277,-60767.100593,-48738.569224,0.143796,0.931449,0.323704
21 Jan 2018 10:26:42.000,386859.300791,-59089.888969,-48155.400093,0.139216,0.932117,0.324261
21 Jan 2018 10:56:42.000,387105.764491,-57411.492767,-47571.233696,0.134631,0.932765,0.324812
21 Jan 2018 11:26:42.000,387343.970016,-55731.946863,-46986.081791,0.130041,0.933394,0.325356
21 Jan 2018 11:56:42.000,387573.907153,-54051.286194,-46399.956168,0.125444,0.934004,0.325894
21 Jan 2018 12:26:42.000,387795.565844,-52369.545759,-45812.868648,0.120842,0.934594,0.326425
21 Jan 2018 12:56:42.000,388008.936181,-50686.760620,-45224.831088,0.116235,0.935164,0.326949
21 Jan 2018 13:26:42.000,388214.008409,-49002.965898,-44635.855374,0.111622,0.935715,0.327467
21 Jan 2018 13:56:42.000,388410.772923,-47318.196778,-44045.953427,0.107004,0.936247,0.327978
21 Jan 2018 14:26:42.000,388599.220276,-45632.488502,-43455.137198,0.102381,0.936759,0.328483
21 Jan 2018 14:56:42.000,388779.341169,-43945.876373,-42863.418673,0.097753,0.937251,0.328981
21 Jan 2018 15:26:42.000,388951.126463,-42258.395755,-42270.809866,0.093119,0.937724,0.329472
21 Jan 2018 15:56:42.000,389114.567168,-40570.082067,-41677.322827,0.088481,0.938177,0.329957
21 Jan 2018 16:26:42.000,389269.654453,-38880.970791,-41082.969635,0.083838,0.938610,0.330435
21 Jan 2018 16:56:42.000,389416.379641,-37191.097463,-40487.762401,0.079190,0.939024,0.330906
21 Jan 2018 17:26:42.000,389554.734211,-35500.497679,-39891.713267,0.074537,0.939417,0.331370
21 Jan 2018 17:56:42.000,389684.709798,-33809.207091,-39294.834409,0.069880,0.939791,0.331828
21 Jan 2018 18:26:42.000,389806.298195,-32117.261408,-38697.138030,0.065218,0.940145,0.332278
21 Jan 2018 18:56:42.000,389919.491351,-30424.696393,-38098.636367,0.060552,0.940479,0.332722
21 Jan 2018 19:26:42.000,390024.281373,-28731.547867,-37499.341686,0.055881,0.940794,0.333159
21 Jan 2018 19:56:42.000,390120.660529,-27037.851705,-36899.266286,0.051206,0.941088,0.333590
21 Jan 2018 20:26:42.000,390208.621241,-25343.643836,-36298.422494,0.046527,0.941362,0.334013
21 Jan 2018 20:56:42.000,390288.156094,-23648.960244,-35696.822669,0.041844,0.941616,0.334430
21 Jan 2018 21:26:42.000,390359.257832,-21953.836967,-35094.479200,0.037157,0.941851,0.334840
21 Jan 2018 21:56:42.000,390421.919357,-20258.310093,-34491.404505,0.032466,0.942065,0.335242
21 Jan 2018 22:26:42.000,390476.133734,-18562.415766,-33887.611033,0.027771,0.942259,0.335638
21 Jan 2018 22:56:42.000,390521.894188,-16866.190180,-33283.111264,0.023073,0.942433,0.336027
21 Jan 2018 23:26:42.000,390559.194105,-15169.669582,-32677.917706,0.018371,0.942587,0.336409
21 Jan 2018 23:56:42.000,390588.027035,-13472.890269,-32072.042896,0.013665,0.942720,0.336784
22 Jan 2018 00:26:42.000,390608.386689,-11775.888586,-31465.499402,0.008956,0.942834,0.337152
22 Jan 2018 00:56:42.000,390620.266940,-10078.700935,-30858.299820,0.004244,0.942927,0.337513
22 Jan 2018 01:26:42.000,390623.661827,-8381.363761,-30250.456777,-0.000472,0.943000,0.337867
22 Jan 2018 01:56:42.000,390618.565549,-6683.913560,-29641.982926,-0.005191,0.943053,0.338214
22 Jan 2018 02:26:42.000,390604.972474,-4986.386877,-29032.890951,-0.009913,0.943085,0.338554
22 Jan 2018 02:56:42.000,390582.877131,-3288.820304,-28423.193564,-0.014638,0.943097,0.338887
22 Jan 2018 03:26:42.000,390552.274216,-1591.250481,-27812.903505,-0.019366,0.943088,0.339212
22 Jan 2018 03:56:42.000,390513.158591,106.285906,-27202.033543,-0.024096,0.943060,0.339531
22 Jan 2018 04:26:42.000,390465.525282,1803.752124,-26590.596475,-0.028830,0.943010,0.339842
22 Jan 2018 04:56:42.000,390409.369484,3501.111394,-25978.605125,-0.033566,0.942941,0.340147
22 Jan 2018 05:26:42.000,390344.686559,5198.326893,-25366.072347,-0.038304,0.942851,0.340444
22 Jan 2018 05:56:42.000,390271.472034,6895.361751,-24753.011020,-0.043045,0.942740,0.340734
22 Jan 2018 06:26:42.000,390189.721607,8592.179056,-24139.434053,-0.047789,0.942609,0.341017
22 Jan 2018 06:56:42.000,390099.431143,10288.741853,-23525.354380,-0.052534,0.942457,0.341293
22 Jan 2018 07:26:42.000,390000.596677,11985.013141,-22910.784964,-0.057282,0.942285,0.341561
22 Jan 2018 07:56:42.000,389893.214411,13680.955878,-22295.738794,-0.062032,0.942092,0.341822
22 Jan 2018 08:26:42.000,389777.280719,15376.532982,-21680.228887,-0.066784,0.941879,0.342076
22 Jan 2018 08:56:42.000,389652.792146,17071.707326,-21064.268284,-0.071537,0.941645,0.342323
22 Jan 2018 09:26:42.000,389519.745406,18766.441745,-20447.870056,-0.076293,0.941390,0.342563
22 Jan 2018 09:56:42.000,389378.137385,20460.699033,-19831.047299,-0.081050,0.941115,0.342795
22 Jan 2018 10:26:42.000,389227.965140,22154.441943,-19213.813133,-0.085808,0.940818,0.343020
22 Jan 2018 10:56:42.000,389069.225901,23847.633192,-18596.180707,-0.090569,0.940502,0.343237
22 Jan 2018 11:26:42.000,388901.917071,25540.235454,-17978.163195,-0.095330,0.940164,0.343448
22 Jan 2018 11:56:42.000,388726.036225,27232.211369,-17359.773796,-0.100093,0.939806,0.343651
22 Jan 2018 12:26:42.000,388541.581113,28923.523538,-16741.025734,-0.104857,0.939427,0.343846
22 Jan 2018 12:56:42.000,388348.549658,30614.134525,-16121.932260,-0.109622,0.939027,0.344034
22 Jan 2018 13:26:42.000,388146.939957,32304.006859,-15502.506649,-0.114389,0.938606,0.344215
22 Jan 2018 13:56:42.000,387936.750283,33993.103031,-14882.762202,-0.119156,0.938164,0.344389
22 Jan 2018 14:26:42.000,387717.979085,35681.385499,-14262.712242,-0.123924,0.937702,0.344555
22 Jan 2018 14:56:42.000,387490.624985,37368.816686,-13642.370120,-0.128692,0.937218,0.344713
22 Jan 2018 15:26:42.000,387254.686785,39055.358982,-13021.749209,-0.133461,0.936714,0.344864
22 Jan 2018 15:56:42.000,387010.163461,40740.974743,-12400.862908,-0.138231,0.936189,0.345008
22 Jan 2018 16:26:42.000,386757.054169,42425.626291,-11779.724639,-0.143001,0.935643,0.345144
22 Jan 2018 16:56:42.000,386495.358239,44109.275918,-11158.347847,-0.147772,0.935076,0.345273
22 Jan 2018 17:26:42.000,386225.075183,45791.885884,-10536.746003,-0.152543,0.934488,0.345394
22 Jan 2018 17:56:42.000,385946.204688,47473.418419,-9914.932599,-0.157313,0.933878,0.345508
22 Jan 2018 18:26:42.000,385658.746624,49153.835720,-9292.921153,-0.162084,0.933248,0.345614
22 Jan 2018 18:56:42.000,385362.701038,50833.099958,-8670.725202,-0.166855,0.932597,0.345713
22 Jan 2018 19:26:42.000,385058.068157,52511.173274,-8048.358310,-0.171626,0.931925,0.345804
22 Jan 2018 19:56:42.000,384744.848390,54188.017779,-7425.834062,-0.176396,0.931232,0.345888
22 Jan 2018 20:26:42.000,384423.042324,55863.595558,-6803.166066,-0.181166,0.930518,0.345964
22 Jan 2018 20:56:42.000,384092.650732,57537.868668,-6180.367951,-0.185936,0.929782,0.346033
22 Jan 2018 21:26:42.000,383753.674565,59210.799142,-5557.453369,-0.190704,0.929026,0.346093
22 Jan 2018 21:56:42.000,383406.114957,60882.348984,-4934.435995,-0.195473,0.928248,0.346147
22 Jan 2018 22:26:42.000,383049.973226,62552.480176,-4311.329523,-0.200240,0.927450,0.346192
22 Jan 2018 22:56:42.000,382685.250872,64221.154672,-3688.147672,-0.205007,0.926630,0.346231
22 Jan 2018 23:26:42.000,382311.949580,65888.334405,-3064.904179,-0.209772,0.925789,0.346261
22 Jan 2018 23:56:42.000,381930.071217,67553.981285,-2441.612805,-0.214537,0.924927,0.346284
23 Jan 2018 00:26:42.000,381539.617837,69218.057200,-1818.287330,-0.219300,0.924043,0.346299
23 Jan 2018 00:56:42.000,381140.591677,70880.524012,-1194.941554,-0.224062,0.923139,0.346306
23 Jan 2018 01:26:42.000,380732.995161,72541.343565,-571.589300,-0.228823,0.922213,0.346306
23 Jan 2018 01:56:42.000,380316.830899,74200.477684,51.755590,-0.233582,0.921266,0.346298
23 Jan 2018 02:26:42.000,379892.101685,75857.888172,675.079255,-0.238339,0.920298,0.346282
23 Jan 2018 02:56:42.000,379458.810502,77513.536815,1298.367812,-0.243095,0.919308,0.346259
23 Jan 2018 03:26:42.000,379016.960520,79167.385377,1921.607360,-0.247849,0.918298,0.346228
23 Jan 2018 03:56:42.000,378566.555097,80819.395609,2544.783978,-0.252601,0.917266,0.346189
23 Jan 2018 04:26:42.000,378107.597777,82469.529241,3167.883726,-0.257351,0.916213,0.346143
23 Jan 2018 04:56:42.000,377640.092297,84117.747988,3790.892644,-0.262099,0.915138,0.346088
23 Jan 2018 05:26:42.000,377164.042578,85764.013552,4413.796756,-0.266845,0.914042,0.346026
23 Jan 2018 05:56:42.000,376679.452733,87408.287616,5036.582063,-0.271588,0.912925,0.345956
23 Jan 2018 06:26:42.000,376186.327066,89050.531852,5659.234553,-0.276329,0.911787,0.345879
23 Jan 2018 06:56:42.000,375684.670070,90690.707917,6281.740191,-0.281067,0.910627,0.345793
23 Jan 2018 07:26:42.000,375174.486429,92328.777455,6904.084928,-0.285803,0.909446,0.345700
23 Jan 2018 07:56:42.000,374655.781018,93964.702099,7526.254694,-0.290536,0.908244,0.345599
23 Jan 2018 08:26:42.000,374128.558904,95598.443470,8148.235404,-0.295266,0.907021,0.345490
23 Jan 2018 08:56:42.000,373592.825346,97229.963180,8770.012955,-0.299993,0.905776,0.345373
23 Jan 2018 09:26:42.000,373048.585797,98859.222829,9391.573227,-0.304717,0.904509,0.345248
23 Jan 2018 09:56:42.000,372495.845902,100486.184010,10012.902084,-0.309438,0.903222,0.345116
23 Jan 2018 10:26:42.000,371934.611498,102110.808306,10633.985372,-0.314155,0.901913,0.344975
23 Jan 2018 10:56:42.000,371364.888618,103733.057293,11254.808923,-0.318869,0.900583,0.344827
23 Jan 2018 11:26:42.000,370786.683489,105352.892541,11875.358550,-0.323580,0.899231,0.344671
23 Jan 2018 11:56:42.000,370200.002532,106970.275613,12495.620053,-0.328287,0.897858,0.344507
23 Jan 2018 12:26:42.000,369604.852363,108585.168068,13115.579216,-0.332990,0.896464,0.344335
23 Jan 2018 12:56:42.000,369001.239796,110197.531459,13735.221806,-0.337690,0.895048,0.344155
23 Jan 2018 13:26:42.000,368389.171838,111807.327336,14354.533577,-0.342385,0.893611,0.343968
23 Jan 2018 13:56:42.000,367768.655694,113414.517246,14973.500268,-0.347077,0.892152,0.343772
23 Jan 2018 14:26:42.000,367139.698767,115019.062734,15592.107601,-0.351764,0.890672,0.343568
23 Jan 2018 14:56:42.000,366502.308655,116620.925343,16210.341287,-0.356447,0.889171,0.343357
23 Jan 2018 15:26:42.000,365856.493155,118220.066617,16828.187021,-0.361125,0.887649,0.343137
23 Jan 2018 15:56:42.000,365202.260262,119816.448098,17445.630486,-0.365799,0.886105,0.342910
23 Jan 2018 16:26:42.000,364539.618171,121410.031332,18062.657349,-0.370469,0.884540,0.342674
23 Jan 2018 16:56:42.000,363868.575273,123000.777863,18679.253267,-0.375134,0.882953,0.342431
23 Jan 2018 17:26:42.000,363189.140161,124588.649241,19295.403880,-0.379794,0.881345,0.342180
23 Jan 2018 17:56:42.000,362501.321628,126173.607018,19911.094819,-0.384448,0.879716,0.341920
23 Jan 2018 18:26:42.000,361805.128665,127755.612751,20526.311700,-0.389098,0.878065,0.341653
23 Jan 2018 18:56:42.000,361100.570466,129334.628001,21141.040129,-0.393743,0.876393,0.341377
23 Jan 2018 19:26:42.000,360387.656424,130910.614335,21755.265698,-0.398383,0.874699,0.341094
23 Jan 2018 19:56:42.000,359666.396136,132483.533330,22368.973989,-0.403017,0.872985,0.340803
23 Jan 2018 20:26:42.000,358936.799399,134053.346565,22982.150571,-0.407645,0.871249,0.340503
23 Jan 2018 20:56:42.000,358198.876212,135620.015633,23594.781004,-0.412268,0.869491,0.340196
23 Jan 2018 21:26:42.000,357452.636780,137183.502133,24206.850836,-0.416886,0.867712,0.339880
23 Jan 2018 21:56:42.000,356698.091506,138743.767675,24818.345604,-0.421497,0.865912,0.339557
23 Jan 2018 22:26:42.000,355935.251001,140300.773881,25429.250836,-0.426103,0.864091,0.339225
23 Jan 2018 22:56:42.000,355164.126078,141854.482383,26039.552049,-0.430702,0.862248,0.338886
23 Jan 2018 23:26:42.000,354384.727754,143404.854828,26649.234750,-0.435295,0.860384,0.338538
23 Jan 2018 23:56:42.000,353597.067251,144951.852876,27258.284438,-0.439882,0.858499,0.338182
24 Jan 2018 00:26:42.000,352801.155996,146495.438203,27866.686602,-0.444463,0.856592,0.337819
24 Jan 2018 00:56:42.000,351997.005623,148035.572495,28474.426723,-0.449037,0.854664,0.337447
24 Jan 2018 01:26:42.000,351184.627970,149572.217459,29081.490271,-0.453604,0.852715,0.337067
24 Jan 2018 01:56:42.000,350364.035082,151105.334820,29687.862712,-0.458165,0.850745,0.336679
24 Jan 2018 02:26:42.000,349535.239210,152634.886319,30293.529500,-0.462718,0.848753,0.336283
24 Jan 2018 02:56:42.000,348698.252812,154160.833717,30898.476084,-0.467265,0.846740,0.335879
24 Jan 2018 03:26:42.000,347853.088554,155683.138795,31502.687905,-0.471805,0.844706,0.335466
24 Jan 2018 03:56:42.000,346999.759310,157201.763354,32106.150395,-0.476337,0.842651,0.335046
24 Jan 2018 04:26:42.000,346138.278161,158716.669218,32708.848983,-0.480863,0.840574,0.334618
24 Jan 2018 04:56:42.000,345268.658398,160227.818233,33310.769089,-0.485380,0.838477,0.334181
24 Jan 2018 05:26:42.000,344390.913519,161735.172270,33911.896127,-0.489890,0.836358,0.333736
24 Jan 2018 05:56:42.000,343505.057232,163238.693223,34512.215507,-0.494393,0.834218,0.333284
24 Jan 2018 06:26:42.000,342611.103455,164738.343013,35111.712631,-0.498888,0.832056,0.332823
24 Jan 2018 06:56:42.000,341709.066315,166234.083587,35710.372898,-0.503374,0.829874,0.332354
24 Jan 2018 07:26:42.000,340798.960150,167725.876920,36308.181701,-0.507853,0.827671,0.331877
24 Jan 2018 07:56:42.000,339880.799508,169213.685014,36905.124430,-0.512324,0.825446,0.331392
24 Jan 2018 08:26:42.000,338954.599149,170697.469903,37501.186467,-0.516786,0.823200,0.330898
24 Jan 2018 08:56:42.000,338020.374042,172177.193649,38096.353196,-0.521240,0.820934,0.330397
24 Jan 2018 09:26:42.000,337078.139371,173652.818347,38690.609992,-0.525686,0.818646,0.329887
24 Jan 2018 09:56:42.000,336127.910528,175124.306124,39283.942230,-0.530123,0.816337,0.329369
24 Jan 2018 10:26:42.000,335169.703121,176591.619142,39876.335282,-0.534551,0.814007,0.328844
24 Jan 2018 10:56:42.000,334203.532967,178054.719594,40467.774516,-0.538970,0.811656,0.328310
24 Jan 2018 11:26:42.000,333229.416100,179513.569711,41058.245298,-0.543380,0.809285,0.327768
24 Jan 2018 11:56:42.000,332247.368763,180968.131760,41647.732993,-0.547782,0.806892,0.327217
24 Jan 2018 12:26:42.000,331257.407415,182418.368047,42236.222965,-0.552174,0.804478,0.326659
24 Jan 2018 12:56:42.000,330259.548729,183864.240912,42823.700576,-0.556557,0.802044,0.326093
24 Jan 2018 13:26:42.000,329253.809591,185305.712741,43410.151187,-0.560930,0.799588,0.325518
24 Jan 2018 13:56:42.000,328240.207101,186742.745954,43995.560158,-0.565294,0.797112,0.324935
24 Jan 2018 14:26:42.000,327218.758576,188175.303018,44579.912851,-0.569648,0.794615,0.324344
24 Jan 2018 14:56:42.000,326189.481547,189603.346439,45163.194627,-0.573992,0.792097,0.323745
24 Jan 2018 15:26:42.000,325152.393758,191026.838769,45745.390846,-0.578326,0.789558,0.323138
24 Jan 2018 15:56:42.000,324107.513173,192445.742604,46326.486873,-0.582651,0.786998,0.322523
24 Jan 2018 16:26:42.000,323054.857968,193860.020586,46906.468070,-0.586965,0.784418,0.321899
24 Jan 2018 16:56:42.000,321994.446537,195269.635404,47485.319803,-0.591269,0.781817,0.321268
24 Jan 2018 17:26:42.000,320926.297490,196674.549795,48063.027440,-0.595562,0.779195,0.320628
24 Jan 2018 17:56:42.000,319850.429654,198074.726544,48639.576350,-0.599845,0.776553,0.319980
