"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 Feb 2018 05:26:42.000,135601141.663815,-54589915.782221,-23665817.982818,12.441194,25.128722,10.894279
25 Feb 2018 05:56:42.000,135623526.835926,-54544680.524116,-23646206.734442,12.431219,25.132675,10.895997
25 Feb 2018 06:26:42.000,135645894.051576,-54499438.153746,-23626592.394683,12.421243,25.136625,10.897714
25 Feb 2018 06:56:42.000,135668243.308672,-54454188.677210,-23606974.966226,12.411265,25.140571,10.899429
25 Feb 2018 07:26:42.000,135690574.605127,-54408932.100593,-23587354.451755,12.401286,25.144514,10.901143
25 Feb 2018 07:56:42.000,135712887.938853,-54363668.429992,-23567730.853954,12.391307,25.148453,10.902855
25 Feb 2018 08:26:42.000,135735183.307770,-54318397.671488,-23548104.175506,12.381326,25.152389,10.904566
25 Feb 2018 08:56:42.000,135757460.709795,-54273119.831171,-23528474.419092,12.371343,25.156322,10.906275
25 Feb 2018 09:26:42.000,135779720.142851,-54227834.915126,-23508841.587394,12.361360,25.160251,10.907982
25 Feb 2018 09:56:42.000,135801961.604865,-54182542.929426,-23489205.683093,12.351376,25.164177,10.909689
25 Feb 2018 10:26:42.000,135824185.093765,-54137243.880154,-23469566.708867,12.341390,25.168100,10.911394
25 Feb 2018 10:56:42.000,135846390.607482,-54091937.773387,-23449924.667396,12.331403,25.172019,10.913097
25 Feb 2018 11:26:42.000,135868578.143951,-54046624.615192,-23430279.561358,12.321415,25.175935,10.914799
25 Feb 2018 11:56:42.000,135890747.701108,-54001304.411643,-23410631.393429,12.311426,25.179847,10.916499
25 Feb 2018 12:26:42.000,135912899.276893,-53955977.168810,-23390980.166286,12.301436,25.183756,10.918198
25 Feb 2018 12:56:42.000,135935032.869248,-53910642.892756,-23371325.882605,12.291445,25.187662,10.919895
25 Feb 2018 13:26:42.000,135957148.476122,-53865301.589537,-23351668.545060,12.281452,25.191564,10.921591
25 Feb 2018 13:56:42.000,135979246.095457,-53819953.265227,-23332008.156325,12.271458,25.195463,10.923285
25 Feb 2018 14:26:42.000,136001325.725207,-53774597.925876,-23312344.719074,12.261464,25.199359,10.924978
25 Feb 2018 14:56:42.000,136023387.363326,-53729235.577537,-23292678.235977,12.251468,25.203251,10.926669
25 Feb 2018 15:26:42.000,136045431.007769,-53683866.226265,-23273008.709707,12.241471,25.207140,10.928359
25 Feb 2018 15:56:42.000,136067456.656493,-53638489.878114,-23253336.142933,12.231472,25.211025,10.930048
25 Feb 2018 16:26:42.000,136089464.307463,-53593106.539126,-23233660.538326,12.221473,25.214907,10.931735
25 Feb 2018 16:56:42.000,136111453.958639,-53547716.215351,-23213981.898555,12.211473,25.218786,10.933420
25 Feb 2018 17:26:42.000,136133425.607989,-53502318.912826,-23194300.226286,12.201471,25.222661,10.935104
25 Feb 2018 17:56:42.000,136155379.253483,-53456914.637593,-23174615.524187,12.191468,25.226533,10.936787
25 Feb 2018 18:26:42.000,136177314.893090,-53411503.395694,-23154927.794925,12.181465,25.230402,10.938468
25 Feb 2018 18:56:42.000,136199232.524786,-53366085.193156,-23135237.041164,12.171460,25.234267,10.940147
25 Feb 2018 19:26:42.000,136221132.146546,-53320660.036016,-23115543.265569,12.161453,25.238129,10.941825
25 Feb 2018 19:56:42.000,136243013.756348,-53275227.930306,-23095846.470804,12.151446,25.241988,10.943502
25 Feb 2018 20:26:42.000,136264877.352176,-53229788.882046,-23076146.659531,12.141438,25.245843,10.945177
25 Feb 2018 20:56:42.000,136286722.932013,-53184342.897265,-23056443.834411,12.131429,25.249695,10.946850
25 Feb 2018 21:26:42.000,136308550.493842,-53138889.981987,-23036737.998107,12.121418,25.253544,10.948523
25 Feb 2018 21:56:42.000,136330360.035653,-53093430.142229,-23017029.153277,12.111406,25.257389,10.950193
25 Feb 2018 22:26:42.000,136352151.555440,-53047963.384000,-22997317.302581,12.101393,25.261231,10.951862
25 Feb 2018 22:56:42.000,136373925.051190,-53002489.713328,-22977602.448677,12.091380,25.265070,10.953530
25 Feb 2018 23:26:42.000,136395680.520902,-52957009.136218,-22957884.594223,12.081365,25.268905,10.955196
25 Feb 2018 23:56:42.000,136417417.962573,-52911521.658676,-22938163.741874,12.071348,25.272737,10.956861
26 Feb 2018 00:26:42.000,136439137.374501,-52866027.285951,-22918439.894275,12.061331,25.276565,10.958524
26 Feb 2018 00:56:42.000,136460838.754093,-52820526.025568,-22898713.054090,12.051313,25.280391,10.960186
26 Feb 2018 01:26:42.000,136482522.099651,-52775017.882763,-22878983.223975,12.041293,25.284212,10.961846
26 Feb 2018 01:56:42.000,136504187.409179,-52729502.863543,-22859250.406582,12.031273,25.288031,10.963505
26 Feb 2018 02:26:42.000,136525834.680688,-52683980.973896,-22839514.604565,12.021251,25.291846,10.965163
26 Feb 2018 02:56:42.000,136547463.912187,-52638452.219818,-22819775.820573,12.011228,25.295658,10.966819
26 Feb 2018 03:26:42.000,136569075.101687,-52592916.607304,-22800034.057258,12.001204,25.299467,10.968473
26 Feb 2018 03:56:42.000,136590668.247206,-52547374.142335,-22780289.317267,11.991179,25.303272,10.970126
26 Feb 2018 04:26:42.000,136612243.346759,-52501824.830900,-22760541.603250,11.981153,25.307074,10.971778
26 Feb 2018 04:56:42.000,136633800.398364,-52456268.678985,-22740790.917854,11.971126,25.310873,10.973428
26 Feb 2018 05:26:42.000,136655339.400044,-52410705.692564,-22721037.263726,11.961098,25.314668,10.975076
26 Feb 2018 05:56:42.000,136676860.349820,-52365135.877618,-22701280.643510,11.951068,25.318460,10.976723
26 Feb 2018 06:26:42.000,136698363.245717,-52319559.240125,-22681521.059853,11.941038,25.322248,10.978369
26 Feb 2018 06:56:42.000,136719848.085761,-52273975.786054,-22661758.515396,11.931006,25.326034,10.980013
26 Feb 2018 07:26:42.000,136741314.867984,-52228385.521369,-22641993.012784,11.920974,25.329816,10.981656
26 Feb 2018 07:56:42.000,136762763.590412,-52182788.452049,-22622224.554658,11.910940,25.333594,10.983297
26 Feb 2018 08:26:42.000,136784194.251078,-52137184.584053,-22602453.143659,11.900905,25.337370,10.984937
26 Feb 2018 08:56:42.000,136805606.848020,-52091573.923339,-22582678.782428,11.890869,25.341142,10.986575
26 Feb 2018 09:26:42.000,136827001.379270,-52045956.475872,-22562901.473602,11.880832,25.344911,10.988212
26 Feb 2018 09:56:42.000,136848377.842866,-52000332.247609,-22543121.219820,11.870794,25.348676,10.989847
26 Feb 2018 10:26:42.000,136869736.236849,-51954701.244499,-22523338.023721,11.860755,25.352438,10.991481
26 Feb 2018 10:56:42.000,136891076.559259,-51909063.472500,-22503551.887939,11.850714,25.356197,10.993113
26 Feb 2018 11:26:42.000,136912398.808140,-51863418.937554,-22483762.815110,11.840673,25.359953,10.994744
26 Feb 2018 11:56:42.000,136933702.981536,-51817767.645613,-22463970.807869,11.830631,25.363705,10.996374
26 Feb 2018 12:26:42.000,136954989.077492,-51772109.602621,-22444175.868849,11.820587,25.367454,10.998002
26 Feb 2018 12:56:42.000,136976257.094058,-51726444.814514,-22424378.000683,11.810542,25.371199,10.999628
26 Feb 2018 13:26:42.000,136997507.029282,-51680773.287234,-22404577.206002,11.800497,25.374942,11.001253
26 Feb 2018 13:56:42.000,137018738.881214,-51635095.026720,-22384773.487437,11.790450,25.378681,11.002877
26 Feb 2018 14:26:42.000,137039952.647910,-51589410.038900,-22364966.847617,11.780402,25.382417,11.004499
26 Feb 2018 14:56:42.000,137061148.327422,-51543718.329707,-22345157.289173,11.770353,25.386149,11.006120
26 Feb 2018 15:26:42.000,137082325.917804,-51498019.905072,-22325344.814731,11.760303,25.389878,11.007739
26 Feb 2018 15:56:42.000,137103485.417115,-51452314.770920,-22305529.426918,11.750252,25.393604,11.009357
26 Feb 2018 16:26:42.000,137124626.823416,-51406602.933165,-22285711.128361,11.740200,25.397327,11.010973
26 Feb 2018 16:56:42.000,137145750.134761,-51360884.397742,-22265889.921684,11.730146,25.401046,11.012588
26 Feb 2018 17:26:42.000,137166855.349216,-51315159.170563,-22246065.809511,11.720092,25.404762,11.014202
26 Feb 2018 17:56:42.000,137187942.464844,-51269427.257539,-22226238.794467,11.710036,25.408475,11.015814
26 Feb 2018 18:26:42.000,137209011.479707,-51223688.664588,-22206408.879172,11.699980,25.412184,11.017424
26 Feb 2018 18:56:42.000,137230062.391870,-51177943.397622,-22186576.066249,11.689922,25.415890,11.019033
26 Feb 2018 19:26:42.000,137251095.199402,-51132191.462544,-22166740.358318,11.679864,25.419593,11.020641
26 Feb 2018 19:56:42.000,137272109.900370,-51086432.865264,-22146901.757998,11.669804,25.423293,11.022247
26 Feb 2018 20:26:42.000,137293106.492844,-51040667.611680,-22127060.267907,11.659743,25.426989,11.023852
26 Feb 2018 20:56:42.000,137314084.974894,-50994895.707695,-22107215.890664,11.649681,25.430682,11.025455
26 Feb 2018 21:26:42.000,137335045.344591,-50949117.159210,-22087368.628885,11.639618,25.434372,11.027057
26 Feb 2018 21:56:42.000,137355987.600010,-50903331.972115,-22067518.485185,11.629554,25.438058,11.028657
26 Feb 2018 22:26:42.000,137376911.739224,-50857540.152305,-22047665.462180,11.619489,25.441741,11.030256
26 Feb 2018 22:56:42.000,137397817.760307,-50811741.705673,-22027809.562484,11.609423,25.445421,11.031853
26 Feb 2018 23:26:42.000,137418705.661338,-50765936.638103,-22007950.788708,11.599356,25.449098,11.033449
26 Feb 2018 23:56:42.000,137439575.440393,-50720124.955481,-21988089.143466,11.589287,25.452771,11.035044
27 Feb 2018 00:26:42.000,137460427.095833,-50674306.662926,-21968224.629368,11.579218,25.456441,11.036637
27 Feb 2018 00:56:42.000,137481260.625177,-50628481.767848,-21948357.249000,11.569148,25.460108,11.038229
27 Feb 2018 01:26:42.000,137502076.026789,-50582650.275354,-21928487.004974,11.559076,25.463772,11.039819
27 Feb 2018 01:56:42.000,137522873.298748,-50536812.191333,-21908613.899901,11.549004,25.467432,11.041407
27 Feb 2018 02:26:42.000,137543652.439136,-50490967.521649,-21888737.936389,11.538930,25.471089,11.042995
27 Feb 2018 02:56:42.000,137564413.446040,-50445116.272172,-21868859.117047,11.528855,25.474743,11.044581
27 Feb 2018 03:26:42.000,137585156.317541,-50399258.448771,-21848977.444481,11.518779,25.478394,11.046165
27 Feb 2018 03:56:42.000,137605881.051725,-50353394.057315,-21829092.921299,11.508703,25.482041,11.047748
27 Feb 2018 04:26:42.000,137626587.646679,-50307523.103662,-21809205.550105,11.498625,25.485685,11.049329
27 Feb 2018 04:56:42.000,137647276.100488,-50261645.593677,-21789315.333503,11.488546,25.489326,11.050909
27 Feb 2018 05:26:42.000,137667946.411243,-50215761.533215,-21769422.274096,11.478466,25.492963,11.052488
27 Feb 2018 05:56:42.000,137688598.577031,-50169870.928133,-21749526.374486,11.468385,25.496598,11.054065
27 Feb 2018 06:26:42.000,137709232.595940,-50123973.784288,-21729627.637272,11.458303,25.500229,11.055641
27 Feb 2018 06:56:42.000,137729848.466063,-50078070.107525,-21709726.065056,11.448219,25.503856,11.057215
27 Feb 2018 07:26:42.000,137750446.185489,-50032159.903697,-21689821.660436,11.438135,25.507481,11.058788
27 Feb 2018 07:56:42.000,137771025.752310,-49986243.178652,-21669914.426008,11.428050,25.511102,11.060359
27 Feb 2018 08:26:42.000,137791587.164620,-49940319.938230,-21650004.364371,11.417963,25.514720,11.061929
27 Feb 2018 08:56:42.000,137812130.420511,-49894390.188276,-21630091.478120,11.407876,25.518335,11.063498
27 Feb 2018 09:26:42.000,137832655.518076,-49848453.934631,-21610175.769848,11.397788,25.521946,11.065065
27 Feb 2018 09:56:42.000,137853162.455409,-49802511.183130,-21590257.242151,11.387698,25.525555,11.066631
27 Feb 2018 10:26:42.000,137873651.230609,-49756561.939603,-21570335.897620,11.377607,25.529160,11.068195
27 Feb 2018 10:56:42.000,137894121.841767,-49710606.209894,-21550411.738847,11.367516,25.532762,11.069757
27 Feb 2018 11:26:42.000,137914574.286981,-49664643.999828,-21530484.768423,11.357423,25.536360,11.071319
27 Feb 2018 11:56:42.000,137935008.564348,-49618675.315230,-21510554.988938,11.347329,25.539956,11.072879
27 Feb 2018 12:26:42.000,137955424.671965,-49572700.161929,-21490622.402980,11.337234,25.543548,11.074437
27 Feb 2018 12:56:42.000,137975822.607928,-49526718.545753,-21470687.013138,11.327138,25.547137,11.075994
27 Feb 2018 13:26:42.000,137996202.370338,-49480730.472515,-21450748.821997,11.317042,25.550722,11.077550
27 Feb 2018 13:56:42.000,138016563.957291,-49434735.948043,-21430807.832146,11.306944,25.554305,11.079104
27 Feb 2018 14:26:42.000,138036907.366888,-49388734.978147,-21410864.046167,11.296844,25.557884,11.080656
27 Feb 2018 14:56:42.000,138057232.597229,-49342727.568646,-21390917.466646,11.286744,25.561460,11.082208
27 Feb 2018 15:26:42.000,138077539.646410,-49296713.725355,-21370968.096165,11.276643,25.565032,11.083757
27 Feb 2018 15:56:42.000,138097828.512535,-49250693.454078,-21351015.937308,11.266541,25.568602,11.085306
27 Feb 2018 16:26:42.000,138118099.193702,-49204666.760629,-21331060.992655,11.256438,25.572168,11.086853
27 Feb 2018 16:56:42.000,138138351.688013,-49158633.650815,-21311103.264786,11.246333,25.575731,11.088398
27 Feb 2018 17:26:42.000,138158585.993569,-49112594.130436,-21291142.756283,11.236228,25.579291,11.089942
27 Feb 2018 17:56:42.000,138178802.108472,-49066548.205297,-21271179.469723,11.226121,25.582848,11.091485
27 Feb 2018 18:26:42.000,138199000.030821,-49020495.881201,-21251213.407684,11.216014,25.586401,11.093026
27 Feb 2018 18:56:42.000,138219179.758719,-48974437.163943,-21231244.572743,11.205905,25.589951,11.094566
27 Feb 2018 19:26:42.000,138239341.290272,-48928372.059312,-21211272.967477,11.195796,25.593498,11.096104
27 Feb 2018 19:56:42.000,138259484.623575,-48882300.573116,-21191298.594460,11.185685,25.597042,11.097641
27 Feb 2018 20:26:42.000,138279609.756735,-48836222.711141,-21171321.456268,11.175573,25.600582,11.099177
27 Feb 2018 20:56:42.000,138299716.687854,-48790138.479172,-21151341.555473,11.165461,25.604119,11.100711
27 Feb 2018 21:26:42.000,138319805.415034,-48744047.883001,-21131358.894649,11.155347,25.607654,11.102243
27 Feb 2018 21:56:42.000,138339875.936377,-48697950.928418,-21111373.476368,11.145232,25.611184,11.103775
27 Feb 2018 22:26:42.000,138359928.249987,-48651847.621200,-21091385.303200,11.135116,25.614712,11.105304
27 Feb 2018 22:56:42.000,138379962.353965,-48605737.967135,-21071394.377716,11.124999,25.618236,11.106833
27 Feb 2018 23:26:42.000,138399978.246417,-48559621.971998,-21051400.702486,11.114881,25.621758,11.108360
27 Feb 2018 23:56:42.000,138419975.925443,-48513499.641569,-21031404.280077,11.104762,25.625276,11.109885
28 Feb 2018 00:26:42.000,138439955.389411,-48467370.980858,-21011405.113088,11.094642,25.628790,11.111409
28 Feb 2018 00:56:42.000,138459916.635892,-48421235.997171,-20991403.204058,11.084521,25.632302,11.112932
28 Feb 2018 01:26:42.000,138479859.663255,-48375094.695518,-20971398.555550,11.074398,25.635810,11.114453
28 Feb 2018 01:56:42.000,138499784.469604,-48328947.081670,-20951391.170131,11.064275,25.639316,11.115973
28 Feb 2018 02:26:42.000,138519691.053042,-48282793.161391,-20931381.050365,11.054151,25.642818,11.117491
28 Feb 2018 02:56:42.000,138539579.411671,-48236632.940451,-20911368.198816,11.044025,25.646316,11.119008
28 Feb 2018 03:26:42.000,138559449.543593,-48190466.424618,-20891352.618046,11.033899,25.649812,11.120524
28 Feb 2018 03:56:42.000,138579301.446910,-48144293.619653,-20871334.310619,11.023771,25.653304,11.122038
28 Feb 2018 04:26:42.000,138599135.119728,-48098114.531312,-20851313.279095,11.013643,25.656793,11.123550
28 Feb 2018 04:56:42.000,138618950.560143,-48051929.165367,-20831289.526036,11.003513,25.660279,11.125062
28 Feb 2018 05:26:42.000,138638747.766260,-48005737.527569,-20811263.054001,10.993382,25.663762,11.126571
28 Feb 2018 05:56:42.000,138658526.736181,-47959539.623673,-20791233.865550,10.983250,25.667242,11.128080
28 Feb 2018 06:26:42.000,138678287.468007,-47913335.459436,-20771201.963241,10.973118,25.670718,11.129587
28 Feb 2018 06:56:42.000,138698029.959837,-47867125.040616,-20751167.349633,10.962984,25.674191,11.131092
28 Feb 2018 07:26:42.000,138717754.209773,-47820908.372956,-20731130.027281,10.952849,25.677661,11.132596
28 Feb 2018 07:56:42.000,138737460.215916,-47774685.462214,-20711089.998744,10.942713,25.681128,11.134099
28 Feb 2018 08:26:42.000,138757147.976366,-47728456.314131,-20691047.266575,10.932576,25.684592,11.135600
28 Feb 2018 08:56:42.000,138776817.489223,-47682220.934457,-20671001.833331,10.922438,25.688052,11.137100
28 Feb 2018 09:26:42.000,138796468.752585,-47635979.328941,-20650953.701565,10.912299,25.691509,11.138599
28 Feb 2018 09:56:42.000,138816101.764553,-47589731.503319,-20630902.873831,10.902158,25.694963,11.140096
28 Feb 2018 10:26:42.000,138835716.523225,-47543477.463338,-20610849.352683,10.892017,25.698414,11.141591
28 Feb 2018 10:56:42.000,138855313.026699,-47497217.214740,-20590793.140671,10.881875,25.701862,11.143086
28 Feb 2018 11:26:42.000,138874891.273074,-47450950.763259,-20570734.240348,10.871732,25.705306,11.144578
28 Feb 2018 11:56:42.000,138894451.260448,-47404678.114635,-20550672.654265,10.861587,25.708747,11.146070
28 Feb 2018 12:26:42.000,138913992.986915,-47358399.274607,-20530608.384972,10.851442,25.712185,11.147560
28 Feb 2018 12:56:42.000,138933516.450574,-47312114.248907,-20510541.435018,10.841295,25.715620,11.149048
28 Feb 2018 13:26:42.000,138953021.649524,-47265823.043262,-20490471.806952,10.831148,25.719052,11.150535
28 Feb 2018 13:56:42.000,138972508.581855,-47219525.663416,-20470399.503323,10.820999,25.722481,11.152021
28 Feb 2018 14:26:42.000,138991977.245666,-47173222.115094,-20450324.526677,10.810849,25.725906,11.153505
28 Feb 2018 14:56:42.000,139011427.639052,-47126912.404021,-20430246.879563,10.800698,25.729328,11.154988
28 Feb 2018 15:26:42.000,139030859.760105,-47080596.535928,-20410166.564526,10.790547,25.732747,11.156470
28 Feb 2018 15:56:42.000,139050273.606920,-47034274.516545,-20390083.584113,10.780394,25.736163,11.157950
28 Feb 2018 16:26:42.000,139069669.177591,-46987946.351590,-20369997.940867,10.770240,25.739575,11.159428
28 Feb 2018 16:56:42.000,139089046.470208,-46941612.046795,-20349909.637335,10.760085,25.742985,11.160906
28 Feb 2018 17:26:42.000,139108405.482866,-46895271.607874,-20329818.676059,10.749929,25.746391,11.162381
28 Feb 2018 17:56:42.000,139127746.213655,-46848925.040554,-20309725.059583,10.739772,25.749794,11.163856
28 Feb 2018 18:26:42.000,139147068.660665,-46802572.350556,-20289628.790449,10.729613,25.753194,11.165329
28 Feb 2018 18:56:42.000,139166372.821988,-46756213.543594,-20269529.871201,10.719454,25.756591,11.166800
28 Feb 2018 19:26:42.000,139185658.695712,-46709848.625389,-20249428.304379,10.709294,25.759984,11.168271
28 Feb 2018 19:56:42.000,139204926.279927,-46663477.601660,-20229324.092524,10.699132,25.763375,11.169739
28 Feb 2018 20:26:42.000,139224175.572721,-46617100.478117,-20209217.238177,10.688970,25.766762,11.171207
28 Feb 2018 20:56:42.000,139243406.572181,-46570717.260477,-20189107.743878,10.678807,25.770146,11.172673
28 Feb 2018 21:26:42.000,139262619.276394,-46524327.954458,-20168995.612165,10.668642,25.773527,11.174137
28 Feb 2018 21:56:42.000,139281813.683447,-46477932.565767,-20148880.845579,10.658476,25.776905,11.175600
28 Feb 2018 22:26:42.000,139300989.791426,-46431531.100110,-20128763.446657,10.648310,25.780279,11.177062
28 Feb 2018 22:56:42.000,139320147.598414,-46385123.563211,-20108643.417936,10.638142,25.783650,11.178522
28 Feb 2018 23:26:42.000,139339287.102496,-46338709.960771,-20088520.761954,10.627973,25.787019,11.179981
28 Feb 2018 23:56:42.000,139358408.301756,-46292290.298496,-20068395.481248,10.617803,25.790384,11.181439
1 Mar 2018 00:26:42.000,139377511.194530,-46245864.581326,-20048267.578370,10.607632,25.793745,11.182895
1 Mar 2018 00:56:42.000,139396595.778388,-46199432.816514,-20028137.055841,10.597460,25.797104,11.184349
1 Mar 2018 01:26:42.000,139415662.051670,-46152995.008987,-20008003.916194,10.587287,25.800459,11.185802
1 Mar 2018 01:56:42.000,139434710.012454,-46106551.164455,-19987868.161964,10.577113,25.803812,11.187254
1 Mar 2018 02:26:42.000,139453739.658823,-46060101.288615,-19967729.795685,10.566938,25.807161,11.188705
1 Mar 2018 02:56:42.000,139472750.988853,-46013645.387175,-19947588.819891,10.556762,25.810507,11.190154
1 Mar 2018 03:26:42.000,139491744.000622,-45967183.465838,-19927445.237115,10.546584,25.813850,11.191601
1 Mar 2018 03:56:42.000,139510718.692210,-45920715.530301,-19907299.049889,10.536406,25.817189,11.193048
1 Mar 2018 04:26:42.000,139529675.061690,-45874241.586267,-19887150.260746,10.526226,25.820526,11.194492
1 Mar 2018 04:56:42.000,139548613.107138,-45827761.639438,-19866998.872219,10.516046,25.823859,11.195936
1 Mar 2018 05:26:42.000,139567532.826631,-45781275.695509,-19846844.886837,10.505864,25.827189,11.197378
1 Mar 2018 05:56:42.000,139586434.218241,-45734783.760180,-19826688.307132,10.495681,25.830516,11.198818
1 Mar 2018 06:26:42.000,139605317.280041,-45688285.839152,-19806529.135635,10.485498,25.833840,11.200258
1 Mar 2018 06:56:42.000,139624182.010103,-45641781.938119,-19786367.374875,10.475313,25.837161,11.201695
1 Mar 2018 07:26:42.000,139643028.406500,-45595272.062773,-19766203.027382,10.465127,25.840478,11.203132
1 Mar 2018 07:56:42.000,139661856.467300,-45548756.218820,-19746036.095687,10.454940,25.843793,11.204567
1 Mar 2018 08:26:42.000,139680666.190573,-45502234.411950,-19725866.582316,10.444752,25.847104,11.206000
1 Mar 2018 08:56:42.000,139699457.574390,-45455706.647854,-19705694.489800,10.434563,25.850412,11.207432
1 Mar 2018 09:26:42.000,139718230.616816,-45409172.932231,-19685519.820665,10.424373,25.853716,11.208863
1 Mar 2018 09:56:42.000,139736985.315918,-45362633.270776,-19665342.577441,10.414181,25.857018,11.210292
1 Mar 2018 10:26:42.000,139755721.669764,-45316087.669178,-19645162.762654,10.403989,25.860317,11.211720
1 Mar 2018 10:56:42.000,139774439.676417,-45269536.133134,-19624980.378830,10.393796,25.863612,11.213147
1 Mar 2018 11:26:42.000,139793139.333942,-45222978.668331,-19604795.428498,10.383601,25.866904,11.214572
1 Mar 2018 11:56:42.000,139811820.640403,-45176415.280464,-19584607.914183,10.373406,25.870193,11.215996
1 Mar 2018 12:26:42.000,139830483.593859,-45129845.975228,-19564417.838412,10.363209,25.873479,11.217418
1 Mar 2018 12:56:42.000,139849128.192375,-45083270.758308,-19544225.203709,10.353011,25.876762,11.218839
1 Mar 2018 13:26:42.000,139867754.434010,-45036689.635397,-19524030.012600,10.342812,25.880041,11.220259
1 Mar 2018 13:56:42.000,139886362.316822,-44990102.612189,-19503832.267611,10.332612,25.883318,11.221677
1 Mar 2018 14:26:42.000,139904951.838872,-44943509.694368,-19483631.971265,10.322411,25.886591,11.223093
1 Mar 2018 14:56:42.000,139923522.998217,-44896910.887627,-19463429.126089,10.312209,25.889861,11.224509
1 Mar 2018 15:26:42.000,139942075.792911,-44850306.197660,-19443223.734605,10.302006,25.893128,11.225923
1 Mar 2018 15:56:42.000,139960610.221012,-44803695.630151,-19423015.799337,10.291802,25.896391,11.227335
1 Mar 2018 16:26:42.000,139979126.280576,-44757079.190785,-19402805.322809,10.281597,25.899652,11.228746
1 Mar 2018 16:56:42.000,139997623.969653,-44710456.885263,-19382592.307545,10.271390,25.902909,11.230156
1 Mar 2018 17:26:42.000,140016103.286298,-44663828.719268,-19362376.756068,10.261183,25.906164,11.231564
1 Mar 2018 17:56:42.000,140034564.228563,-44617194.698484,-19342158.670900,10.250974,25.909415,11.232971
1 Mar 2018 18:26:42.000,140053006.794499,-44570554.828605,-19321938.054564,10.240765,25.912663,11.234377
1 Mar 2018 18:56:42.000,140071430.982154,-44523909.115321,-19301714.909582,10.230554,25.915907,11.235781
1 Mar 2018 19:26:42.000,140089836.789580,-44477257.564316,-19281489.238477,10.220342,25.919149,11.237183
1 Mar 2018 19:56:42.000,140108224.214821,-44430600.181283,-19261261.043770,10.210130,25.922387,11.238585
1 Mar 2018 20:26:42.000,140126593.255927,-44383936.971906,-19241030.327984,10.199916,25.925623,11.239985
1 Mar 2018 20:56:42.000,140144943.910943,-44337267.941875,-19220797.093639,10.189701,25.928855,11.241383
1 Mar 2018 21:26:42.000,140163276.177913,-44290593.096882,-19200561.343257,10.179484,25.932084,11.242780
1 Mar 2018 21:56:42.000,140181590.054884,-44243912.442610,-19180323.079360,10.169267,25.935310,11.244176
1 Mar 2018 22:26:42.000,140199885.539896,-44197225.984750,-19160082.304468,10.159049,25.938532,11.245570
1 Mar 2018 22:56:42.000,140218162.630991,-44150533.728994,-19139839.021102,10.148830,25.941752,11.246963
1 Mar 2018 23:26:42.000,140236421.326212,-44103835.681026,-19119593.231782,10.138609,25.944968,11.248355
1 Mar 2018 23:56:42.000,140254661.623599,-44057131.846536,-19099344.939030,10.128388,25.948181,11.249745
2 Mar 2018 00:26:42.000,140272883.521434,-44010422.230441,-19079094.145353,10.118165,25.951391,11.251133
2 Mar 2018 00:56:42.000,140291087.017267,-43963706.839985,-19058840.853283,10.107941,25.954598,11.252521
2 Mar 2018 01:26:42.000,140309272.109381,-43916985.680069,-19038585.065340,10.097716,25.957802,11.253907
2 Mar 2018 01:56:42.000,140327438.795810,-43870258.756396,-19018326.784046,10.087490,25.961002,11.255291
2 Mar 2018 02:26:42.000,140345587.074589,-43823526.074651,-18998066.011920,10.077263,25.964200,11.256674
2 Mar 2018 02:56:42.000,140363716.943755,-43776787.640520,-18977802.751481,10.067035,25.967394,11.258056
2 Mar 2018 03:26:42.000,140381828.401340,-43730043.459697,-18957537.005250,10.056806,25.970585,11.259436
2 Mar 2018 03:56:42.000,140399921.445375,-43683293.537877,-18937268.775746,10.046576,25.973773,11.260815
2 Mar 2018 04:26:42.000,140417996.073894,-43636537.880744,-18916998.065489,10.036344,25.976957,11.262193
2 Mar 2018 04:56:42.000,140436052.284924,-43589776.493997,-18896724.876998,10.026112,25.980139,11.263569
2 Mar 2018 05:26:42.000,140454090.076498,-43543009.383321,-18876449.212792,10.015878,25.983317,11.264944
2 Mar 2018 05:56:42.000,140472109.446642,-43496236.554413,-18856171.075392,10.005644,25.986492,11.266317
2 Mar 2018 06:26:42.000,140490110.393384,-43449458.012967,-18835890.467315,9.995408,25.989665,11.267689
2 Mar 2018 06:56:42.000,140508092.914752,-43402673.764672,-18815607.391083,9.985171,25.992833,11.269059
2 Mar 2018 07:26:42.000,140526057.008771,-43355883.815225,-18795321.849213,9.974933,25.995999,11.270428
2 Mar 2018 07:56:42.000,140544002.673464,-43309088.170324,-18775033.844225,9.964694,25.999162,11.271796
2 Mar 2018 08:26:42.000,140561929.906857,-43262286.835656,-18754743.378639,9.954454,26.002321,11.273162
2 Mar 2018 08:56:42.000,140579838.706973,-43215479.816921,-18734450.454973,9.944213,26.005477,11.274527
2 Mar 2018 09:26:42.000,140597729.071831,-43168667.119818,-18714155.075746,9.933970,26.008630,11.275891
2 Mar 2018 09:56:42.000,140615600.999454,-43121848.750040,-18693857.243479,9.923727,26.011780,11.277253
2 Mar 2018 10:26:42.000,140633454.487865,-43075024.713280,-18673556.960690,9.913482,26.014927,11.278614
2 Mar 2018 10:56:42.000,140651289.535077,-43028195.015247,-18653254.229898,9.903237,26.018071,11.279973
2 Mar 2018 11:26:42.000,140669106.139112,-42981359.661633,-18632949.053623,9.892990,26.021211,11.281331
